等号,关键字,字体,字形,字数,编号,编号位置,word对象,缩进,对齐方式,大纲级别,标点,中文比例,邮箱符号,字号
1,0,宋体,0,1,5,0,0,0,4,10,0,1,0.725,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,0.7142857,0.21428571428571427
1,0,TimesNewRoman,0,0,5,0,0,1,4,10,0,1,0.9157895,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,-1,0,5,0,0,1,4,10,0,1,0.88,0.21428571428571427
1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.83,0.21428571428571427
1,7,宋体,0,1,5,0,0,1,4,10,0,0,1,0.0
1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.9,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,1,0.7272727,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,1,0.7272727,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.78,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.77,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.99,0.21428571428571427
1,0,TimesNewRoman,0,0,5,0,0,1,4,10,0,0,0.1712329,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,0,0,0,1,1,0,0,1,1.0
1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,-1,1,5,0,0,0,3,10,0,1,0.952381,0.21428571428571427
1,0,宋体,0,1,5,2,0,-1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.972973,0.21428571428571427
1,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,1,10,0,1,0.8928571,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.1481481,0.42857142857142855
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,0,4,10,0,1,0.6333333,0.21428571428571427
1,0,宋体,0,1,5,2,0,-1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8,0.21428571428571427
1,0,宋体,0,0,5,2,0,0,1,10,0,0,0,0.21428571428571427
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.8358209,0.21428571428571427
1,7,TimesNewRoman,0,1,5,0,0,0,3,10,0,0,0.7142857,0.21428571428571427
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
1,7,宋体,0,1,5,0,0,0,1,10,0,0,0.8571429,0.0
1,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.5263158,0.21428571428571427
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,0,1,3,10,0,1,0.6956522,0.21428571428571427
1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.6666667,0.21428571428571427
1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.7142857,0.21428571428571427
1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.7297297,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.2722513,0.21428571428571427
1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,0.3333333,0.21428571428571427
1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,0,4,2,0,1,0.78,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,0.6666667,0.0
1,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.775,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.09565217,0.0
1,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.74,0.21428571428571427
1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,-1,1,5,0,0,0,4,2,0,1,1,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
1,0,宋体,-1,1,5,0,0,0,4,10,0,1,1,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,7,宋体,0,0,5,0,0,0,1,10,0,1,0.9090909,0.0
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.06285714,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6862745,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.09821428,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.78,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.06395349,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6862745,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.06285714,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6862745,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.06321839,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6862745,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.09821428,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.7380952,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.09821428,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.7380952,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.09821428,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.7380952,0.21428571428571427
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,1,10,0,0,0.09821428,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.7875648,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,1,0.8571429,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.7674419,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.7058824,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6481481,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.7777778,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.7549019,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.7777778,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6891892,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.6521739,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8172043,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.94,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,3,0,1,4,10,0,1,0.8235294,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.7058824,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6481481,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.7777778,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.7549019,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.7777778,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6891892,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8235294,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.775,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.925,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,3,0,1,4,10,0,1,0.8235294,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.7058824,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6481481,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8235294,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8235294,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.7272727,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.7166666,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.8148148,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8545455,0.21428571428571427
1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.98,0.21428571428571427
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.96,0.21428571428571427
0,3,宋体,-1,1,5,0,0,0,4,10,0,0,0.25,0.21428571428571427
0,0,TimesNewRoman,0,0,5,0,0,1,4,10,0,0,0,0.21428571428571427
0,2,TimesNewRoman,-1,1,5,0,0,0,4,10,0,0,0,0.42857142857142855
0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.84,0.21428571428571427
0,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.95,0.21428571428571427
0,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,0.4,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.492228,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.625,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6666667,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.625,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8288288,0.21428571428571427
0,0,TimesNewRoman,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,0,5,0,0,1,4,10,1,1,0.628866,0.21428571428571427
1,0,TimesNewRoman,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6538461,0.21428571428571427
1,0,TimesNewRoman,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7465754,0.21428571428571427
1,0,TimesNewRoman,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8133333,0.21428571428571427
1,0,TimesNewRoman,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9122807,0.21428571428571427
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.3333333,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.84,0.21428571428571427
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.625,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.55,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,0.5,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,0.5384616,0.21428571428571427
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.3333333,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6858974,0.21428571428571427
1,0,TimesNewRoman,0,1,5,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,2,0,1,4,10,0,1,0.625,0.21428571428571427
1,0,TimesNewRoman,0,1,5,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,0.2222222,0.42857142857142855
1,0,TimesNewRoman,0,0,5,0,0,1,4,10,0,1,0.6598639,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.3636364,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,0.7916667,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.5,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.625,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.4166667,0.21428571428571427
1,0,TimesNewRoman,0,0,5,0,0,1,4,10,0,0,0.744186,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.3636364,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.796875,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,0.6666667,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,0,0.5833333,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9459459,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7939699,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.3125,0.21428571428571427
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.76,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9230769,0.21428571428571427
1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8373984,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.99,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9256757,0.21428571428571427
1,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9791667,0.21428571428571427
1,0,宋体,-1,1,5,0,0,1,1,10,0,0,1,1.0
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.98,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,0,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7603306,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.7575758,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.9354839,0.21428571428571427
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8421053,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.4666667,0.21428571428571427
1,5,宋体,0,1,5,0,0,0,3,10,0,0,0.625,0.0
1,0,TimesNewRoman,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,0.8,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.5294118,0.21428571428571427
1,5,宋体,0,1,5,0,0,0,1,10,0,0,0.7,0.0
1,0,宋体,0,1,5,2,0,1,4,10,0,1,0.8,0.21428571428571427
1,0,TimesNewRoman,0,1,3,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8928571,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.4842105,0.21428571428571427
1,5,宋体,0,1,5,0,0,1,1,10,0,0,0.7,0.0
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8653846,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.4948454,0.21428571428571427
1,5,宋体,0,1,5,0,0,1,1,10,0,0,0.7,0.0
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8703704,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.4895833,0.21428571428571427
1,5,宋体,0,1,5,0,0,1,1,10,0,0,0.75,0.0
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7878788,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.5833333,0.21428571428571427
1,5,宋体,0,1,5,0,0,-1,1,10,0,0,0.5714286,0.0
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,3,0,0,4,10,0,1,0.4285714,0.21428571428571427
1,0,TimesNewRoman,0,1,5,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,1,5,3,0,1,4,10,0,1,0.2727273,0.21428571428571427
1,0,TimesNewRoman,0,1,5,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,3,0,0,4,10,0,1,0.6363636,0.21428571428571427
1,0,TimesNewRoman,0,1,5,3,0,0,4,10,0,1,0.6363636,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.7804878,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,-1,4,10,0,0,0.7333333,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,-1,4,10,0,1,0.75,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,-1,4,10,0,1,0.8,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.9302326,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6381909,0.21428571428571427
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,0,-1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,-1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,-1,4,10,0,1,0.875,0.21428571428571427
1,0,宋体,0,0,5,0,0,-1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,-1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,0,0,-1,4,3,0,0,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,-1,4,10,0,0,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,0.8409091,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,TimesNewRoman,0,0,5,0,0,1,4,10,0,1,0.5652174,0.21428571428571427
1,0,TimesNewRoman,-1,1,8,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,0,0.7297297,0.21428571428571427
1,0,黑体,-1,1,5,0,0,0,1,1,0,0,1,1.0
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9438202,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,4,-1,4,10,0,0,0,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,-1,4,10,0,0,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8695652,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,2,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,2,1,4,10,0,0,0,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8695652,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,2,1,4,10,0,0,0,0.21428571428571427
1,5,TimesNewRoman,0,1,5,0,0,0,3,10,0,0,1,0.0
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9423077,0.21428571428571427
1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,1,4,10,0,0,1,0.21428571428571427
1,0,TimesNewRoman,0,1,5,0,2,1,4,10,0,0,0,0.21428571428571427
1,5,TimesNewRoman,0,1,5,0,0,1,4,10,0,0,1,0.21428571428571427
1,0,TimesNewRoman,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9178082,0.21428571428571427
