段落角色,等号,关键字,字体,字形,字数,编号,编号位置,word对象,缩进,对齐方式,大纲级别,标点,中文比例,邮箱符号,字号
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.6666667,0.0
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.6216216,0.0
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.8611111,0.0
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.5714286,0.0
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.4166667,0.0
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.44,0.0
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.5964912,0.0
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.6923077,0.0
15,1,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.53125,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,0,1,2,0,1,3,10,0,1,0.8131313,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.5454546,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.7461929,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.6046512,0.0
15,1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.9775281,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.9,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.7297297,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
10,1,0,宋体,-1,1,2,2,0,-1,1,1,0,0,1,1.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.0
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7563452,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.7532467,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.0
15,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,0.71875,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.0
15,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,0.9493671,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,1,0.25,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0.5,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0.5,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8823529,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0.5,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0.5,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0.5,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.84375,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.8666667,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
6,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,1,0.0
7,1,0,宋体,0,1,7,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.2727272727272727
7,1,0,宋体,0,1,7,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.2727272727272727
7,1,0,宋体,0,1,7,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.2727272727272727
7,1,0,宋体,0,1,7,2,0,-1,3,10,0,0,1,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9333333,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8484849,0.0
6,1,0,宋体,0,1,5,0,0,0,3,10,0,0,1,0.0
7,1,0,宋体,0,1,7,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.0
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.83,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9219858,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.125,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.0
15,1,0,Calibri,0,0,5,2,0,-1,3,10,0,0,0.0952381,0.2727272727272727
15,1,0,Calibri,0,0,5,2,0,-1,3,10,0,0,0.1111111,0.2727272727272727
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.798995,0.0
7,1,0,TimesNewRoman,0,1,7,2,0,-1,3,10,0,0,0.8181818,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7058824,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.1,0.0
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6936937,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.0952381,0.0
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6864407,0.0
12,1,0,宋体,-1,0,5,2,0,-1,4,3,0,0,0.6428571,0.0
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.6206896,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.08695652,0.0
15,1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.63,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.0
10,1,0,宋体,-1,1,2,2,0,-1,1,1,0,0,1,1.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.8387097,0.0
16,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,0,0.1555556,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8531073,0.0
15,1,0,Calibri,0,1,5,2,0,-1,3,10,0,1,0.3928571,0.2727272727272727
15,1,0,Calibri,0,1,5,2,0,-1,3,10,0,1,0.4014085,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.8769231,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
16,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,0,0.05913978,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,0.08695652,0.2727272727272727
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.4444444,0.0
16,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,0.1875,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.3333333,0.0
16,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,0,0.1871658,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.4,0.0
16,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,0.2649573,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.9661017,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.8548387,0.0
16,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,0.0880829,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.75,0.0
10,1,0,宋体,-1,1,2,2,0,-1,1,1,0,0,1,1.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,TimesNewRoman,0,1,1,2,0,-1,3,10,0,1,0.2105263,0.0
15,1,0,宋体,0,1,1,2,0,-1,3,10,0,1,0.3529412,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,宋体,0,1,1,2,0,-1,3,10,0,0,0.2083333,0.0
15,1,0,TimesNewRoman,0,1,1,2,0,-1,3,10,0,0,0,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
7,1,0,宋体,0,1,7,2,0,-1,3,10,0,0,1,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.0
15,1,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.7777778,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.875,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
15,1,0,TimesNewRoman,0,1,5,2,0,-1,3,10,0,0,0,0.0
12,1,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.0
15,1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.3282828,0.0
10,1,0,宋体,-1,1,2,2,0,-1,1,1,0,0,1,1.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.9642857,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,0.625,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
11,1,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8979592,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.2727272727272727
15,1,0,TimesNewRoman,0,1,5,0,0,1,3,10,0,1,0.8309859,0.0
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9411765,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9703704,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9508197,0.0
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.8301887,0.0
18,1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
19,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.91,0.08333333333333333
3,0,4,宋体,-1,1,5,0,0,0,4,10,0,0,0.516129,0.08333333333333333
4,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0,0.08333333333333333
5,0,2,TimesNewRoman,-1,1,5,0,0,0,4,10,0,1,0.07142857,0.3333333333333333
10,0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9078947,0.08333333333333333
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6173469,0.08333333333333333
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7983193,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.956044,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,0.9603961,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.08333333333333333
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.7114094,0.08333333333333333
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.640625,0.08333333333333333
10,0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6226415,0.08333333333333333
11,0,0,DengXianLight,-1,1,5,2,0,0,4,2,0,0,0.4615385,0.3333333333333333
15,0,0,宋体,0,0,1,2,0,1,4,10,0,1,0.4974619,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.4166667,0.0
15,0,7,宋体,0,1,5,0,0,1,4,10,0,1,0.6296296,0.08333333333333333
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.4166667,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.1907216,0.08333333333333333
11,0,0,DengXianLight,-1,1,5,2,0,0,4,2,0,0,0.4615385,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.4375,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,1,0.6111111,0.0
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,0.3454545,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,1,0.2857143,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,1,4,10,0,0,0.3414634,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.04347826,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.845,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,1,4,10,0,0,0.6666667,0.08333333333333333
11,0,0,DengXianLight,-1,1,5,2,0,0,4,2,0,0,0.2,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.575,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,1,0.6,0.0
15,0,5,宋体,0,1,5,0,0,0,1,10,0,1,0.01190476,0.0
6,0,0,宋体,0,1,5,0,2,0,4,10,0,1,0,0.08333333333333333
9,0,5,宋体,0,1,5,0,0,0,1,10,0,1,0.7333333,0.0
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9098361,0.08333333333333333
16,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.07228915,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,1,0.6666667,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6777778,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.4,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.535,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.2307692,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.540404,0.08333333333333333
11,0,0,DengXianLight,-1,1,5,2,0,0,4,2,0,0,0.4545455,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.77,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.2083333,0.0
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.08333333333333333
16,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.67,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,1,0.1666667,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5505618,0.08333333333333333
10,0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.4947369,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,0.9242424,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,0,0.91,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.7962963,0.08333333333333333
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,2,0,-1,4,10,0,0,0.9411765,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.7142857,0.0
15,0,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.8918919,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.7906977,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.92,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.7368421,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.2222222,0.0
10,0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5348837,0.08333333333333333
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6700507,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.3333333,0.0
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.08333333333333333
15,0,0,宋体,0,1,5,2,0,0,4,10,0,1,0.5,0.08333333333333333
15,0,0,宋体,0,1,5,2,0,0,4,10,0,0,0.3846154,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.8402778,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,0,0.5925926,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,1,1,0.3333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7743902,0.08333333333333333
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.2666667,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.4117647,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.5217391,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.2,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.775,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,1,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.2781065,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.7619048,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.845,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.2727273,0.0
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.5359116,0.08333333333333333
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.08333333333333333
15,0,0,宋体,0,0,5,2,0,1,4,10,0,1,0.9577465,0.08333333333333333
15,0,0,宋体,0,0,5,2,0,1,4,10,0,1,0.65,0.08333333333333333
15,0,0,宋体,0,1,5,2,0,1,4,10,0,1,0.7419355,0.08333333333333333
15,0,0,宋体,0,0,5,2,0,1,4,10,0,1,0.516129,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,4,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.6666667,0.08333333333333333
10,0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,0.5882353,1.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8918919,0.08333333333333333
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.825,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.7746479,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.8888889,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.9444444,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.8529412,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.9398496,0.08333333333333333
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.08333333333333333
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.6153846,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,4,10,0,1,0,0.08333333333333333
7,0,5,DengXianLight,0,1,5,0,0,0,4,10,0,0,0.2352941,0.0
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.625,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.08333333333333333
11,0,0,宋体,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,0.8888889,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,1,10,0,1,0,0.08333333333333333
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.7487437,0.08333333333333333
6,0,0,宋体,0,1,5,0,2,0,1,10,0,1,0,0.08333333333333333
